name,ra,dec,l,b,pmra,pmdec,median_member_parallax,median_member_RV,x,y,z,u,v,w,rho,phi,z_cyl,v_rho,v_phi,v_z
HSC_442,291.81751366,18.74374191,53.61893184,0.8762,3.41793211,-7.38017161,5.11411082,-22.2332425,115.97002028791972,157.40677389105008,2.990291906249975,-9.50398769943031,-20.4957092461379,-6.383860270358906,8.13551934605423,1.1086323786595358,0.023498294218966032,2.764085194781025,224.49285240734437,0.8900779050472233
HSC_448,328.62717258,-3.03937369,54.76427472,-41.37,15.79837921,1.23086403,2.86876479,-10.6473025,150.91619270319876,213.65439176348994,-230.40306151997856,-25.762396271351946,-8.137857686775016,-8.312358876068398,8.102455862495868,1.5110141381267397,-0.2099822924715747,20.924007665174354,236.39263068600067,-0.9974288298567485
HSC_474,260.80498651,34.70830494,58.59072642,32.3,-2.84760005,-3.86376441,3.0140673600000003,-22.243913,146.15004013751175,239.34508188883194,177.28639460840017,-4.750300859182727,-21.035054668703737,-9.313395266975895,8.10691117779826,1.6918198566950764,0.19771791671894945,0.2887685353362103,224.05410641907767,-2.05142683108671
HSC_683,333.42419672,30.30405885,86.87078555,-21.31,6.552623,5.52661404,3.4392707700000003,-7.1801085,14.787036439727233,270.4807374008619,-105.65269177066214,-12.137388514523316,-5.826756172819716,3.1440948968391873,8.239893327556485,1.8811162582611587,-0.08488921979165155,8.879925366981576,239.01056548227805,10.424659929053579
HSC_749,358.47027089,3.45550369,96.29313723,-56.41,18.06139328,-13.83856893,8.162278234999999,13.966517,-7.42980884910227,67.37235117578717,-102.05706194895566,-6.154845321262462,-2.593385134517988,-18.030093435065936,8.257935497572788,0.46745378291785755,-0.08123791766218176,-2.9218980674900568,242.438554088732,-10.764531137883413
HSC_759,225.1466823,59.38615478,97.4056722,50.86,-16.19457682,-3.63978439,10.229801174999999,-6.263213,-7.953681811001436,61.19252653741839,75.81544707998337,-2.4509025643835125,-9.593557660038309,-0.5894755425441375,8.257963064890163,0.42457196904035754,0.0966353376654744,-6.902985604829595,235.46406209939755,6.666687997150811
HSC_782,284.83942366,69.61145656,100.41136378,24.63,4.36185598,10.33337879,5.1241729,-13.157838,-32.05918211137009,174.48183495016482,81.32137265882471,-8.00621139495491,-12.79569803000488,-7.2779532287335424,8.283665573582036,1.2069303006317114,0.10220215248000508,1.8162198993640837,232.21758352022024,-0.00777499083398153
HSC_878,348.31348909,60.35965666,111.07602213,-0.2322,13.6477452,1.61278851,3.116573025,-16.007792,-115.38423305405549,299.39822896083024,-1.30055942142404,-13.079685489947382,-22.219459582860605,-5.330858623451975,8.370716699464182,2.0497552932393717,0.019790626748633394,9.960091875315593,222.56672506282115,1.9520836558048902
HSC_921,5.5135678,30.87952658,115.53187895,-31.57,14.00549479,-2.69777494,5.77386716,5.084302,-63.601239137023306,133.1520614287671,-90.67316919846867,-11.041221487796054,-2.6379060024061762,-5.840521607231974,8.314869370662604,0.9175596077284354,-0.06971242489441937,3.837038091712559,242.33174126940824,1.4373145238362024
HSC_976,9.9995626,79.31976132,122.37947413,16.46,17.16069393,5.32212941,6.04730298,-9.445374000000001,-84.92654564680899,133.92885013905592,46.85571274555557,-6.122845555102245,-15.797830757921712,0.7230294221145409,8.335857824073496,0.9205877532508282,0.06786975668007506,-1.295839598050795,229.25258463293463,7.988432187967802
HSC_1119,47.97373802,63.21463548,138.0037569,4.53,-3.58232812,0.01005115,2.01327231,-64.58751,-367.9915999732946,331.297435951177,39.22821503177599,52.44853688155011,-37.46344175954116,-9.398802126719177,8.624230765055831,2.201545084752638,0.06095583451011629,-55.505298800040954,209.82362060117592,-2.280986044962372
HSC_1142,68.28860894,66.65500729,142.46666803,12.62,-7.09882236,-14.27938408,4.03501531,1.315484,-191.7788860161905,147.33445218159417,54.160795667310786,-8.343469269394756,-2.5328673987041523,-16.633904611919007,8.442901089166439,0.9999023287350042,0.07544408054565886,1.516994553366762,242.47761547689717,-9.362831805800989
HSC_1224,133.00513177,60.90754891,155.18295223,38.01,-46.99446584,-36.11451312,6.82728113,15.2600435,-104.7505476539648,48.439375192234685,90.19290193061471,-38.938886490889395,-16.683136930524473,-11.48197013181034,8.35463710725469,0.33219699037096007,0.11125663505426124,29.19100046833392,228.1515044509275,-4.13384068773003
HSC_1262,57.6435703,35.07487137,159.53112607,-14.77,3.37475445,-4.37939587,2.5607036,21.029127000000003,-353.7719325597343,132.05089676309953,-99.5591780413352,-22.045125393421586,-2.4589838581738737,-7.412777748362247,8.605008614264035,0.8792882877272632,-0.07786724060017283,14.684449435713159,242.34423904459817,-0.10720893775192102
HSC_1314,74.42188519,35.93111566,168.49831341,-4.335,3.39642058,-10.64092023,2.83552872,4.916759,-344.59708262544314,70.11963254935826,-26.659813359741655,-7.803348974171175,-16.251187926207656,-6.920497697543149,8.594922914261371,0.4674415610309097,-0.004991316781451613,-1.41291090907339,228.76796974100694,0.3491631692653369
HSC_1318,64.56537898,28.24950404,168.82412578,-15.66,8.66338646,-25.44209152,7.72377212,14.922196,-122.29751756607496,24.16204972368702,-34.95856865928965,-15.17521008665138,-12.279150990753799,-10.663533807722981,8.372393839438374,0.16535233314803577,-0.013850259307767558,4.773644238520026,232.70807141718598,-3.375279759005915
HSC_1340,61.30359551,21.98531728,171.44299726,-22.13,0.71565118,-14.54741483,8.311683514999999,15.035583,-110.20744096031262,16.58272185595735,-45.3260152262976,-12.663464932993516,-4.413747833575552,-10.734530929492507,8.360311512887929,0.11364771337005664,-0.024248148419673002,2.067683406208623,240.58265168214226,-3.452594168017561
HSC_1368,73.83372509,27.49371107,174.8806364,-9.936,17.53868388,-23.27444885,5.37207781,12.146255,-182.62424387999002,16.360992441916114,-32.119692406921374,-14.148423275729819,-24.549342971733243,-2.4534514340300175,8.432694234885753,0.11116599440885011,-0.010859393381380976,3.482298607318174,220.44433232048405,4.832171278644326
HSC_1403,75.69316614,24.30051458,178.4940001,-10.53,1.23128728,-5.2040239,2.02132637,16.1218,-486.23014636050334,12.783336535568655,-90.38428916452204,-15.251743178904963,-11.143910988346423,-7.771827020882689,8.736439472039178,0.08384022077817121,-0.06835879009188676,4.513482702264004,233.8497604531339,-0.48338764089258046
HSC_1426,56.47828619,5.94313429,181.43126749,-36.41,20.25058661,-12.98457155,5.41863616,17.828907,-148.4671649480458,-3.709530445966367,-109.55276859323256,-17.50371903929306,-20.563221235321176,-5.616350431070083,8.398717344472999,359.9746957417334,-0.08837832152949074,6.318713166273271,224.4396157975548,1.6777427781861431
HSC_1438,60.26561812,8.33913373,182.11932626,-31.99,24.0005043,-23.56645571,6.675287089999999,15.260152,-126.9634075466643,-4.698420541578569,-79.37343886766132,-13.399888952524,-24.26359239180445,-5.931085438038291,8.377138109341045,359.9678665635811,-0.058253273818069384,2.1910171971487142,220.7376922970642,1.3526625915562156
HSC_1448,46.26126385,-4.56997887,183.58430707,-50.98,4.42882556,-10.19321064,8.39950116,19.470303,-74.80448582807279,-4.685730150501128,-92.50055055166912,-10.562671087452179,-6.720173556713308,-16.177274229840673,8.325012431754411,359.96775250411065,-0.07151177285891964,-0.6307027558216218,238.2795427955477,-8.900617111899818
HSC_1553,93.01274461,13.98187736,196.01959162,-2.15,5.62976477,-16.33001402,4.665638285,22.068176,-205.86479877907848,-59.106969577902476,-8.04130842241906,-16.315404128928503,-22.68605371019628,-3.7638037856980984,8.456064818850107,359.5995068748845,0.013277364593169675,3.6707848352638495,222.3450570519277,3.527286136144234
HSC_1733,71.9613626,-20.68779545,219.70612623,-36.06,20.14915554,-2.66076646,5.92019805,22.2297545,-105.05123078772358,-87.23418824878266,-99.42900696751087,-15.744833688573749,-22.568592631793628,-1.3289226997842836,8.3557306716155,359.4018203979434,-0.07836411316905227,2.3257128965501463,222.46782858862358,5.960721951969257
HSC_1746,85.5722141,-17.65448877,221.7281935,-22.97,17.59091289,-10.87540901,5.69565575,25.155188,-120.63892282368377,-107.59189238502054,-68.52667905172987,-10.89543830787214,-28.46080314076721,-0.5835879235219054,8.371476513969204,359.2636043525405,-0.047422635644839395,-2.9860821644065654,216.51871304701427,6.693826307780012
HSC_1964,91.38033561,-37.4849869,244.05864188,-24.71,-2.68828237,-5.66326656,6.80419505,28.9317995,-58.40424773809813,-120.05816892115094,-61.43792654682524,-8.031220167180077,-23.97163022572326,-14.730409565619013,8.309400135878501,359.17213549274163,-0.04049074166537422,-6.22486876395671,220.96152406473473,-7.460161041581967
HSC_2139,128.38112865,-47.51818277,265.2493422,-4.434,-7.86622799,7.97384935,5.30913861,20.5383455,-15.552755551117361,-187.14550303036157,-14.562954257523762,-11.549694460508155,-19.475945180404853,-3.023019266873501,8.267681719437554,358.70295426516907,0.006276007061584607,-4.647738236893721,225.47663692153293,4.2560644671242915
HSC_2260,144.29639316,-56.00225772,278.11678812,-2.791,-15.15115223,3.58282193,2.3501757349999997,13.979157,60.00563740422684,-420.73779492463086,-20.721071075167462,-25.425526028520643,-16.99036833885523,-15.699836414789186,8.200820890446648,357.05918596187075,-7.282335606820922e-05,2.6482142005901665,228.4463924663096,-8.385744737231835
HSC_2263,153.86676088,-49.40015269,278.61963846,5.966,-25.53682015,8.35744756,3.57868057,7.807413,41.652920810549276,-274.7800748894961,29.04341642430034,-32.48471977815346,-13.818528296114986,-9.032239779939378,8.21284606091032,358.08267659492947,0.049737965027630456,13.660680370288523,231.76832197842492,-1.7003769973306098
HSC_2303,169.13835125,-35.5980225,282.05186041,23.4,-42.07260221,-2.19573365,6.88163372,-5.723993,27.846364954027752,-130.42624481979598,57.704674041288655,-25.56455710773392,-5.242741250249557,-13.927628798609394,8.223016641384447,359.09118594792767,0.0784341328436615,10.694929112255233,239.95712224153678,-6.6131751915105195
HSC_2327,148.23355017,-62.20127401,283.69123835,-6.198,-26.64010289,23.22824399,4.36559201,8.460601,53.90019442276726,-221.2545190110103,-24.729057680148642,-35.23661620906442,-17.398898723621244,0.49760629668351447,8.199122111429421,358.45367713557994,-0.004065120317739702,17.984626982526297,228.16954262677567,7.83636775052307
HSC_2407,104.59331189,-79.4247295,291.12291815,-26.31,-1.9271104,-0.21720319,7.11699034,-0.108118,45.38808857906942,-117.48603778756127,-62.2871110984443,-0.2544814917351455,0.619412092557559,-1.1098791689647765,8.20558400856134,359.17962191367997,-0.0416014536853307,-14.358343782098439,245.43899267427514,6.140766500459175
HSC_2408,169.50820787,-59.08580463,291.17744131,1.638,-22.52078804,6.73204106,3.7462086,12.703833,96.39343495381252,-248.80762360282355,7.6284969465640815,-23.057849090485362,-22.61539635246912,-1.7225400516557545,8.157356988483563,358.25214909268954,0.02818521752682152,5.173613470811234,222.64601739109006,5.585532976857862
HSC_2442,165.23897361,-70.57977917,293.93583935,-9.663,-21.83867741,-1.35771526,3.543654605,2.850181,112.86581438203046,-254.266676244577,-47.36588117140289,-23.36079551483947,-10.895267231805102,-14.158658919304592,8.141199522100806,358.21024175941704,-0.026850500794124103,4.978827122515237,234.37461200464,-6.8497658643186154
HSC_2445,157.68340064,-75.23939619,294.19952691,-14.81,-5.37756845,9.57081785,2.88424606,13.948789,137.40160886471836,-305.7391969027799,-88.61658071758747,-8.009799777039206,-20.80790163398383,4.796307618623549,8.118555192894103,357.8417700753768,-0.06816296969169065,-11.543011172371337,223.91623491737607,12.06644481700077
HSC_2453,148.16825232,-79.47939519,295.10539229,-19.44,-12.6522878,-2.02301882,4.69846396,1.6015605000000002,85.15552393977627,-181.74304943602098,-70.83048407547807,-8.190307481800613,-1.8303661776152556,-9.962695558486995,8.167019612957754,358.72487536520566,-0.05024509899281748,-8.295222614654138,243.04524662999233,-2.692028835064558
HSC_2455,145.00990178,-80.32848472,295.29368323,-20.44,-11.29233749,14.44811271,2.52040228,4.660181,158.85047704762087,-336.1466955585929,-138.5354000256124,-28.422201763376066,-19.937350686244784,2.4398906713286084,8.098452512646485,357.62111114625316,-0.11813572156343637,7.959266846057095,225.58745468919338,9.761471405776776
HSC_2462,173.71797666,-67.62587929,295.72424171,-5.832,-18.73538694,-0.5931548,3.29739124,1.161089,130.95012982427568,-271.7999193348572,-30.815408980409146,-22.855558410820834,-11.310579530823954,-8.789344774225293,8.123650164236995,358.0826476692847,-0.010345675368402099,3.952299295051285,233.9526734828298,-1.4817424607603418
HSC_2468,182.22942327,-51.5402197,296.22493495,10.78,-35.2701033,-11.96200812,9.097373515000001,12.620129,47.71732892133503,-96.86797710784684,20.55387000579197,-9.080464558702053,-20.214352179217375,-6.694609780817285,8.202776887106381,359.32336821832894,0.04123342548867601,-4.657070717489721,224.7463416602526,0.5782626082415383
HSC_2505,185.02099987,-64.09667216,299.51523335,-1.433,-37.78858308,-10.81100866,9.36456556,12.139054,52.59195850288994,-92.89833376526568,-2.67071152122166,-10.062275114124489,-19.418592421991807,-8.055930019570319,8.197915181045339,359.3507130980372,0.017996640515105695,-3.5736520410827324,225.55541492191603,-0.7805781944262891
HSC_2597,217.98671949,-78.83741,307.86167696,-16.94,7.7788625,-15.4331806,6.69357238,-1.5196100000000001,87.71509494346357,-112.83061347455485,-43.529240517024576,-2.4904002614170073,4.414063259187836,-11.244439289365147,8.163148559308146,359.208035382707,-0.022950290604448087,-12.027847463887447,249.2716461363866,-3.9881218561968788
HSC_2636,204.8886863,-44.48223215,311.90397927,17.55,-25.97193444,-19.41158296,7.4829543,7.694855,85.09984262103396,-94.83207376401361,40.29587970190267,-7.107457847575449,-19.825883324956322,-6.128872263696837,8.16532346874499,359.33455083637386,0.06088117975611424,-6.592010931001008,225.11275528162741,1.139027354600442
HSC_2733,228.06467083,-44.52913812,327.72517945,11.46,-20.66660577,-21.89228206,6.86369145,5.720438,120.72895510749649,-76.24743827116339,28.94211446446963,-5.071813659934597,-20.54258607509021,-4.165908166941574,8.12952992532489,359.4626098465154,0.0494377002636813,-8.122627790514573,224.39111166502664,3.0968547914436226
HSC_2765,245.08626325,-49.6730232,333.69839284,0.2961,-9.82981052,-23.59263186,4.25332805,-8.1530695,210.76719635553349,-104.17499283170231,1.2151421204349688,-18.904545810907315,-19.975847680895104,-11.02251396629761,8.039879230848316,359.2575801681162,0.02148389835599956,4.915913590525446,225.1067806882992,-3.724872956560286
HSC_2816,240.13971036,-38.43871237,338.81049886,10.92,-17.65680221,-27.55641525,7.174034605,2.136318,127.6136613698842,-49.47117714204426,26.407724578022837,-4.546006697635837,-20.577715395293072,-5.304754974780859,8.1224446864423,359.65102671469333,0.046886009739660665,-7.907388177155581,224.3782970052648,1.95668662924361
HSC_2846,290.94353761,-53.98463435,343.40910872,-26.26,16.19762608,-71.10547374,18.68603023,-3.923828,45.99547477867694,-13.7038848570528,-23.676422166985184,-11.349989689096125,-14.314124751094123,-4.895241420956342,8.204049568158094,359.90429414367986,-0.002992265613456304,-0.12303186052073811,230.6860093142904,2.3833526142366956
HSC_2873,256.06010048,-37.66861956,347.92934545,2.234,-1.90762799,-10.38794886,2.148072565,-12.045434,454.8949497677271,-97.27736034308835,18.145313481726912,-15.712896982895062,-17.888457738726824,-11.020971119970843,7.795641605912703,359.28501682091576,0.03779887765944909,1.8062641754623001,227.15179839965603,-3.7313693094200953
HSC_2907,244.77266005,-24.45005866,351.86007792,18.12,-10.67860848,-21.7019599,6.37556016,-5.2270544999999995,147.56746625219742,-21.106874456671708,48.78462838292148,-5.805576382581014,-16.604571784595354,-6.428551445674168,8.102311367472664,359.8507403494366,0.06921260488733562,-5.873196069391956,228.3809179169271,0.8360733921206919
HSC_2919,246.60165437,-24.0848455,353.31404047,17.12,-6.93224524,-26.01842107,7.21704016,-7.743457,131.51752592276753,-15.417085999238457,40.799423698736135,-6.893634053162104,-15.14097117177059,-9.7976085176496,8.118368518917007,359.89119181617104,0.06126787622894066,-4.618194433495005,229.8506938743957,-2.530229171073793
HSC_2986,285.31710991,-36.88340157,359.95388541,-17.71,2.20863225,-27.55645541,6.68537317,-3.013489,142.49128542214245,-0.1146843366541838,-45.50253848404908,-5.462432549350811,-17.67217673553145,-7.154848759385601,8.107597603632444,359.9991890700915,-0.02506144100258082,-5.622757097897096,227.32775929669927,0.10891217127125742
Herschel_1,116.70784055,0.077203,219.27564512,12.34,0.66918483,-3.9703954,3.3695960400000002,-10.624928,-224.42981970597597,-183.53442499349188,63.40095852846589,11.147557135856804,2.166446649741748,-4.0017347226364475,8.476230552256213,358.7592877354367,0.08476600205056173,-27.584077628465845,246.62699069746668,3.220191758133996
IC_348,56.13726366,32.1771281,160.47765544,-17.79,4.42297696,-6.34302364,3.14982842,14.004318,-284.9116068466423,101.01755377290796,-97.01991150712911,-15.437302584503163,-6.438793348259916,-7.196686451805499,8.535726637005526,0.6780955157226174,-0.07550154056412191,7.178394762590439,238.49297959628402,0.09222557137408555
IC_2391,130.26015116,-53.04169916,270.41533749,-6.783,-24.79695243,23.26721701,6.617144075000001,14.334112,1.0878113164197383,-150.06087006147175,-17.849128510555218,-23.922371627008744,-13.930446002478119,-5.704279395610451,8.250295894321859,358.9578158986775,0.0029479670445772327,8.631740108506806,231.26484041864487,1.6059974172767117
IC_2602,160.97308272,-64.39323626,289.68659117,-4.853,-17.77501877,10.66920596,6.613290259999999,16.590454,50.756479770678695,-141.86195201700764,-12.791822208769895,-8.385058743868516,-20.623006531255076,-0.6746214955980363,8.200476969493982,359.008777386427,0.007880115157718103,-6.59439325079772,224.29648869126004,6.596478912572266
IC_4665,266.53244462,5.63474291,30.52270137,17.08,-0.88090976,-8.53239299,2.8809633850000003,-15.0875825,285.81491511632987,168.51042340773256,101.96433021765453,-4.454203579535498,-17.94427347513574,-9.220059242780026,7.9656852575408985,1.2121534054411427,0.12204406270058059,-1.8178308376424095,227.14503029587658,-1.9588326708236101
IC_4756,279.6274683,5.43708948,36.31393719,5.345,1.28434803,-4.96816324,2.1039948199999996,-24.9444515,381.31284616109116,280.24496192887676,44.27618820281472,-14.296564586142287,-21.28473930180211,-9.922995129190133,7.873539297824564,2.0397715897638875,0.06411563383075154,11.18224692949182,223.4588687721725,-2.636970632144396
L_1641S,85.64130715,-8.1379881,212.46945425,-18.99,0.07357744,-0.32772562,2.3471099950000003,16.0138875,-339.8983753892291,-216.284480345431,-138.61358386784437,-12.378250996388148,-8.658998666504946,-5.35774619985316,8.592942913209962,358.5577156655989,-0.11695699159773773,-4.65738124630524,236.2986572425493,1.9234485899491103
LISC_3534,12.08771052,49.9056108,122.42187932,-12.96,7.36805554,-3.08160515,2.180123195,-5.2703595,-239.65862002979807,377.3229955335709,-102.89470799547836,-9.86999253170825,-14.186364179107189,-5.539188188658208,8.498271272248939,2.544770031583255,-0.08148994080863656,9.033260830125764,230.64002578739917,1.7356788097821514
LP_2383,95.38010328,-16.096699,224.19589087,-13.75,-5.36977486,5.04856008,2.69482763,23.3170885,-258.42310757986905,-251.2694334697473,-88.21826265749114,-23.78478570925777,-6.366599119117075,-10.27297843293432,8.512327912167471,358.30848288154675,-0.06676718149584739,5.661020437569738,238.90464629806218,-2.9630227100155304
Mamajek_2,264.35995363,-8.01569742,17.0390411,12.48,-10.06891693,-19.49983116,4.928151895,-18.855200500000002,189.4269828745761,58.05480951698175,43.839350689224744,-11.205147232218378,-25.485710701131786,-5.107129092061822,8.060645941755398,0.41266054382666084,0.0641619821771663,1.6989922200311371,219.5077639317178,2.171084261478042
Mamajek_4,276.37097642,-50.63734376,344.0948206,-16.78,3.65935229,-21.66951799,2.20996556,-28.78024,416.63532463278995,-118.72241420648255,-130.66135143501734,-44.40115176291656,-28.86066107829925,-15.687461672123156,7.83456872057217,359.13172440160895,-0.11091094042791003,30.061429357426274,216.619817880839,-8.325573024192451
Melotte_20,51.3319384,49.11865853,147.11987574,-6.389,22.91817838,-25.46256265,5.736072535,-0.939056,-145.498848572764,94.05584552909524,-19.400626206552907,-13.472871830143966,-23.97958345057176,-6.774113148132024,8.39604780724327,0.6418645081200225,0.0017661985212323473,4.865733383151918,220.9797973338577,0.5098218751351654
Melotte_22,56.67978318,24.10845447,166.52495523,-23.57,19.95516294,-45.45667271,7.35726739,5.435533,-121.1506839855718,29.0299030302827,-54.35099717331622,-6.581666804932454,-28.45921138180331,-14.122878266638503,8.371311339756026,0.1986911274234444,-0.033245508888099636,-3.7317921536677936,216.55505873709842,-6.8562908090514085
Melotte_25,66.70864584,16.0807978,179.87334917,-22.22,104.13554468,-28.73230917,20.51635582,39.5613485,-45.12178014888514,0.09974067924186548,-18.43254015506012,-42.14919131228603,-20.2283514553524,-1.5437076191090837,8.29514186272323,0.0006894006357640592,0.002481215503416017,31.055670720015524,224.77131636437872,5.812474339838053
Melotte_111,186.01719879,26.42267478,217.97016467,83.85,-12.15455037,-8.85532637,11.56666211,-0.100737,-7.29978776641777,-5.697100307602733,85.95805003244458,-2.4812856530891207,-5.6011145574191055,-0.6832661310102549,8.257058919310005,359.96046695594293,0.10677616265568284,-8.782174119977139,239.39288619910445,6.572980120061029
NGC_752,29.1600657,37.79271833,136.90704019,-23.3,9.77175064,-11.82399053,2.2702253150000002,6.2069775,-295.4225652653308,276.3834675171454,-174.2545415563015,-16.904763737598454,-20.269095002158423,-19.17926502684191,8.55030238256913,1.8523784207217773,-0.15270918293553876,13.114306857087485,224.42431378401878,-11.886637564762319
NGC_1039,40.54817559,42.72207819,143.69445498,-15.64,0.65212726,-5.79089943,1.99754068,-7.666821,-388.4934472438712,285.4346977832343,-134.96607225499264,4.179804435532658,-12.128796748238994,-9.244367509363752,8.643520066322761,1.8924245384588971,-0.11318630686649306,-7.558051039770112,233.24801831643148,-2.0048881394882336
NGC_1662,72.11399813,10.90376029,187.72478776,-21.13,-1.15382687,-1.96639902,2.427664545,-13.1219645,-380.7314623809052,-51.6446493426973,-148.50338538434949,13.823495998535565,-0.0012650328119687142,0.9575926820401761,8.631232782098058,359.6571746605722,-0.1267436298453642,-26.391343023278647,244.84519375885648,8.172757460355935
NGC_1901,79.28836879,-68.44091363,279.05103771,-33.7,1.70310076,12.70100156,2.37429623,0.944332,55.12225987599175,-346.0330121966112,-233.69451016159258,-25.23472883818349,-3.8895932865806944,-1.8947767773578337,8.202742822058786,357.5822599883645,-0.21303317173039849,3.95559606427813,241.49227220864248,5.418809519046848
NGC_1980,83.80061649,-5.92125053,209.50550151,-19.64,1.26450975,0.47226794,2.60043846,23.9785115,-315.20747432082175,-178.37576477848444,-129.24955836230671,-20.238284468021465,-11.760493756816274,-5.755561767353068,8.567363217038597,358.8069970795905,-0.10765515588521836,4.294627191274742,233.37953790806543,1.5454352984750483
NGC_2068,86.65871356,0.138454,205.25913724,-14.31,-0.44384983,-0.73846811,2.422278715,9.3048675,-361.7739081701422,-170.69418443889194,-102.05578585858886,-7.461200209604624,-4.477274343043426,-3.7024575663029844,8.613695302556179,358.8645211665094,-0.08034412124137805,-8.395107350600364,240.40358333815539,3.5663482108468045
NGC_2232,96.97754497,-4.77170078,214.51912228,-7.401,-4.71676549,-1.76993354,3.11778195,24.633259000000002,-262.06837134749577,-180.24340980243628,-41.31789056712487,-19.788601436585008,-12.604066769361724,-10.724788787986203,8.514053692394455,358.7869537658762,-0.019857668872922164,3.793782548471466,232.5283942071776,-3.4249102863475938
